Item_Id,App_Name,Title,Release_Date,Release_Year,Price,Genres,Specs,Early_Access,Developer,Publisher
477821,War Thunder Panzer Pack,War Thunder - Panzer Pack,2016-09-06,2016,9.99,"Free to Play,  Massively Multiplayer,  Simulation","Single-player, MMO, Co-op, Downloadable Content, Partial Controller Support",False,Gaijin Entertainment,Nan
456200,Cities Skylines Match Day,Cities: Skylines - Match Day,2016-09-06,2016,0.0,"Simulation,  Strategy","Single-player, Downloadable Content, Steam Achievements, Steam Trading Cards, Steam Workshop, Partial Controller Support, Steam Cloud, Includes level editor",False,Colossal Order Ltd,Nan
411610,Ticks Tales,Tick's Tales,2016-09-06,2016,7.99,Adventure,"Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud",False,Digital Bounce House,Phoenix Online Publishing
477750,Thirty Years War,Thirty Years' War,2015-03-09,2015,29.99,"Simulation,  Strategy",Single-player,False,Ageodhq,Slitherine Ltd
431640,Doodle Kingdom,Doodle Kingdom,2016-09-06,2016,4.99,"Action,  Casual,  Indie,  Simulation","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Steam Leaderboards",False,Joybits Ltd,Joybits Ltd
485090,Dyna Bomb Soundtrack Ost,Dyna Bomb - Soundtrack OST,2016-07-06,2016,1.99,"Action,  Adventure,  Casual,  Indie","Single-player, Downloadable Content, Steam Leaderboards",False,Raven Studios,Otakumakercom
489450,Fantasy Grounds Deadlands Reloaded The Flood,Fantasy Grounds - Deadlands Reloaded: The Flood,2016-09-06,2016,14.99,"Indie,  RPG,  Strategy","Multi-player, Co-op, Cross-Platform Multiplayer, Downloadable Content",False,Smiteworks Usa Llc,Nan
430290,Shmups Skill Test,Shmups Skill Test シューティング技能検定,2016-09-06,2016,4.99,Action,"Single-player, Local Multi-Player, Steam Achievements, Full controller support, Steam Cloud",False,Triangle Service,Degica
485010,Refrain Prism Memories Chronicle Visual Book,RefRain - prism memories - Chronicle Visual Book,2016-09-06,2016,9.99,"Action,  Indie","Single-player, Downloadable Content, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Steam Leaderboards",False,Rebrank,Degica
473710,Eeoneguy Adventure,EeOneGuy Adventure,2016-10-06,2016,0.99,"Action,  Adventure,  Indie","Single-player, Steam Achievements, Steam Trading Cards",False,Akakiy Petrushkin,Akakiy Petrushkin Aye Technology
488700,Warriors Wrath Evil Challenge,Warriors' Wrath - Evil Challenge,2016-09-06,2016,0.0,"Action,  Adventure,  Casual,  Indie,  RPG","Single-player, Shared/Split Screen, Downloadable Content, Steam Achievements, Steam Trading Cards, Partial Controller Support",False,Storm Sharks Production,Nan
485620,Pick A Hero,Pick a Hero,2016-09-06,2016,0.99,"Casual,  Indie,  Strategy","Single-player, Multi-player, Local Multi-Player, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards",False,Vikingfabiancom,Vikingfabiancom
462213,Rpg Maker Vx Ace Egyptian Memories,RPG Maker VX Ace - Egyptian Memories,2016-10-06,2016,4.99,"Design &amp; Illustration,  Web Publishing","Downloadable Content, Steam Trading Cards, Steam Workshop",False,Kadokawajstewart Music,Nan
473100,Shmups Skill Test Original Soundtrack,Shmups Skill Test Original Soundtrack,2016-09-06,2016,4.99,nan,Downloadable Content,False,Triangle Service,Degica
462081,Rpg Maker Vx Ace Time Fantasy Monsters,RPG Maker VX Ace - Time Fantasy: Monsters,2016-10-06,2016,7.99,"Design &amp; Illustration,  Web Publishing","Downloadable Content, Steam Trading Cards, Steam Workshop",False,Kadokawadespain,Nan
400490,Just Cause Dlc Mech Land Assault,Just Cause™ 3 DLC: Mech Land Assault,2016-10-06,2016,11.99,"Action,  Adventure","Single-player, Downloadable Content, Steam Achievements, Full controller support, Steam Trading Cards",False,Avalanche Studios,Square Enix
462210,Rpg Maker Vx Ace Skyforge Battlepack,RPG Maker VX Ace - Skyforge Battlepack,2016-10-06,2016,4.99,"Design &amp; Illustration,  Web Publishing","Downloadable Content, Steam Trading Cards, Steam Workshop",False,Kadokawamichael Rookard,Nan
462211,Rpg Maker Vx Ace Fantasy Historica,RPG Maker VX Ace - Fantasy Historica,2016-10-06,2016,4.99,"Design &amp; Illustration,  Web Publishing","Downloadable Content, Steam Trading Cards, Steam Workshop",False,Kadokawakairi Sawler,Nan
462084,Rpg Maker Vx Ace Futuristic Characters Pack,RPG Maker VX Ace - Futuristic Characters Pack,2016-10-06,2016,9.99,"Design &amp; Illustration,  Web Publishing","Downloadable Content, Steam Trading Cards, Steam Workshop",False,Kadokawa,Nan
462083,Rpg Maker Vx Ace Pvg Sci Fi Tiles,RPG Maker VX Ace - PVG Sci Fi Tiles,2016-10-06,2016,9.99,"Design &amp; Illustration,  Web Publishing","Downloadable Content, Steam Trading Cards, Steam Workshop",False,Kadokawapv Games,Nan
350640,Sherlock Holmes The Devils Daughter,Sherlock Holmes: The Devil's Daughter,2016-10-06,2016,49.99,"Action,  Adventure","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud",False,Frogwares,Bigben Interactive
466060,Shiver Vanishing Hitchhiker Collectors Edition,Shiver: Vanishing Hitchhiker Collector's Edition,2016-11-06,2016,9.99,"Adventure,  Casual",Single-player,False,Artogon Corp,Big Fish Games
489700,Battle Forever,Battle Forever,2016-03-06,2016,1.99,"Action,  Indie","Single-player, Full controller support, Steam Trading Cards",False,Inferno Games,Inferno Games
484890,Crazy Otto,Crazy Otto,2016-12-06,2016,3.99,"Action,  Casual,  Indie","Single-player, Local Multi-Player, Local Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards",False,Extend Mode,Extend Mode
485080,Megapolis,Megapolis,2010-03-09,2010,3.99,"Casual,  Indie,  Simulation,  Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Includes level editor",False,Lonely Troops,Lonely Troops
493730,Hardcube,HardCube,2016-01-07,2016,1.99,"Adventure,  Casual,  Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Stats, Steam Leaderboards, Commentary available",False,Lever Software,Lever Software Enjoy Games
423369,Fishing Planet Happy Th Of July Pack,Fishing Planet: Happy 4-th of July Pack!,2016-01-07,2016,9.99,"Free to Play,  Massively Multiplayer,  Simulation,  Sports","Single-player, Multi-player, Online Multi-Player, MMO, Co-op, Online Co-op, Cross-Platform Multiplayer, Downloadable Content, Full controller support",False,Fishing Planet Llc,Nan
492640,Legends Of Callasia Full Game,Legends of Callasia - Full Game,2016-01-07,2016,14.99,Strategy,"Single-player, Multi-player, Online Multi-Player, Cross-Platform Multiplayer, Downloadable Content, Steam Achievements",False,Boomzap Entertainment,Boomzap Entertainment
490390,Gods One Day World,神明的一天世界(God's One Day World),2016-01-07,2016,9.99,Adventure,"Single-player, Steam Trading Cards",False,,
485000,Cthulhu Realms,Cthulhu Realms,2016-01-07,2016,4.99,Strategy,"Single-player, Multi-player, Shared/Split Screen, Cross-Platform Multiplayer, In-App Purchases",False,White Wizard Games,White Wizard Games
437870,Earth Space Colonies,Earth Space Colonies,2016-01-07,2016,9.99,"Indie,  Simulation,  Strategy","Single-player, Steam Achievements, Steam Trading Cards",False,Persona And Pixel Studio,Persona And Pixel Studio
369030,Vinyl,Vinyl,2016-01-07,2016,0.0,"Action,  Casual,  Free to Play,  Indie","Single-player, Steam Achievements, Steam Leaderboards",False,Manipulation Machine,Manipulation Machine
462990,Tomoyo After Its A Wonderful Life English Edition,Tomoyo After ~It's a Wonderful Life~ English Edition,2016-01-07,2016,19.99,"Adventure,  Casual,  RPG,  Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Steam Leaderboards",False,Visualartskey,Visualarts
496360,Rc Racing Off Road,RC Racing Off Road 2.0,2016-01-07,2016,12.99,"Racing,  Simulation,  Sports","Single-player, Multi-player, Online Multi-Player, Local Multi-Player, Partial Controller Support, Steam Cloud",False,Magnussoft,Magnussoft
491390,Alchemist Penguin,Alchemist Penguin,2015-06-06,2015,1.99,"Action,  Indie","Single-player, Steam Achievements, Steam Cloud",False,Foot In The Box Llc,Foot In The Box Llc
493300,Pinball Arcade Season Six Pack,Pinball Arcade: Season Six Pack,2016-01-07,2016,29.99,"Free to Play,  Simulation","Single-player, Multi-player, Downloadable Content, Steam Achievements, Steam Trading Cards, Partial Controller Support",False,Farsight Studios,Nan
493301,Pinball Arcade Season Six Pro Pack,Pinball Arcade: Season Six Pro Pack,2016-01-07,2016,39.99,"Free to Play,  Simulation","Single-player, Multi-player, Downloadable Content, Steam Achievements, Steam Trading Cards, Partial Controller Support",False,Farsight Studios,Nan
444140,Sonicomi,Sonicomi,2016-01-07,2016,34.99,"Adventure,  Casual","Single-player, Steam Achievements, Steam Trading Cards, Captions available, Partial Controller Support, Steam Cloud",False,Nitroplus,Jast Usa
492170,Planet Driller,Planet Driller,2016-04-07,2016,1.99,"Action,  Adventure,  Casual,  Indie,  Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Leaderboards",False,Oryzhon Studios,Oryzhon Studios
497340,Esea Premium,ESEA Premium,2016-04-07,2016,8.99,Utilities,Downloadable Content,False,Esea,Nan
435961,Simutrans Workshop Tools,Simutrans - Workshop Tools,2016-04-07,2016,0.0,Simulation,"Single-player, Multi-player, Downloadable Content, Steam Workshop",False,The Simutrans Team,Nan
454220,The Temporal Invasion,The Temporal Invasion,2016-04-07,2016,4.99,"Adventure,  Indie,  Simulation","Single-player, Steam Achievements, Steam Trading Cards",False,Hybriona Labs,Hybriona Labs
492891,Crusaders Of The Lost Idols Elite Starter Pack,Crusaders of the Lost Idols - Elite Starter Pack,2016-04-07,2016,19.99,"Casual,  Free to Play,  Indie","Single-player, Downloadable Content, Steam Achievements, Steam Trading Cards",False,Codename Entertainment Inc,Nan
492892,Crusaders Of The Lost Idols Legendary Starter Pack,Crusaders of the Lost Idols - Legendary Starter Pack,2016-04-07,2016,29.99,"Casual,  Free to Play,  Indie","Single-player, Downloadable Content, Steam Achievements, Steam Trading Cards",False,Codename Entertainment Inc,Nan
492680,Craft The World Sisters In Arms,Craft The World - Sisters in Arms,2016-04-07,2016,2.99,"Indie,  RPG,  Simulation,  Strategy","Single-player, Multi-player, Co-op, Downloadable Content, Steam Achievements, Steam Trading Cards, Steam Cloud",False,Dekovir Entertainment,Nan
492890,Crusaders Of The Lost Idols Epic Starter Pack,Crusaders of the Lost Idols - Epic Starter Pack,2016-04-07,2016,9.99,"Casual,  Free to Play,  Indie","Single-player, Downloadable Content, Steam Achievements, Steam Trading Cards",False,Codename Entertainment Inc,Nan
462700,Cricket Captain,Cricket Captain 2016,2016-04-07,2016,12.99,"Simulation,  Sports","Single-player, Online Multi-Player, Steam Achievements",False,Childish Things,Kiss Ltd
425580,The Room Two,The Room Two,2016-05-07,2016,4.99,"Adventure,  Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud",False,Fireproof Games,Fireproof Games
295201,Ts Marketplace Lms P Coaches Pack,TS Marketplace: LMS P3 Coaches Pack 02,2016-05-07,2016,4.99,Simulation,"Single-player, Downloadable Content, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Steam Cloud, Steam Leaderboards",False,Matrix Trains,Dovetail Games Trains
423230,Furi,Furi,2016-05-07,2016,19.99,Action,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Leaderboards",False,The Game Bakers,The Game Bakers
295200,Ts Marketplace Lms P Coaches Pack,TS Marketplace: LMS P3 Coaches Pack 01,2016-05-07,2016,4.99,Simulation,"Single-player, Downloadable Content, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Steam Cloud, Steam Leaderboards",False,Matrix Trains,Dovetail Games Trains
436656,Rocksmith Panic At The Disco Nine In The Afternoon,Rocksmith® 2014 – Panic! At The Disco - “Nine in the Afternoon”,2016-05-07,2016,2.99,"Casual,  Simulation","Single-player, Shared/Split Screen, Downloadable Content, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Steam Leaderboards",False,Ubisoft San Francisco,Nan
436657,Rocksmith Against Me Thrash Unreal,Rocksmith® 2014 – Against Me! - “Thrash Unreal”,2016-05-07,2016,2.99,"Casual,  Simulation","Single-player, Shared/Split Screen, Downloadable Content, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Steam Leaderboards",False,Ubisoft San Francisco,Nan
436658,Rocksmith Between The Buried And Me Selkies The Endless Obsession,Rocksmith® 2014 – Between The Buried And Me  - “Selkies: the Endless Obsession”,2016-05-07,2016,2.99,"Casual,  Simulation","Single-player, Shared/Split Screen, Downloadable Content, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Steam Leaderboards",False,Ubisoft San Francisco,Nan
436659,Rocksmith S Mix Song Pack,Rocksmith® 2014 – 2000s Mix Song Pack,2016-05-07,2016,7.99,"Casual,  Simulation","Single-player, Shared/Split Screen, Downloadable Content, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Steam Leaderboards",False,Ubisoft San Francisco,Nan
490480,Fantasy Grounds Trail Of The Apprentice The Kings Curse,Fantasy Grounds - Trail of the apprentice: The King's Curse,2016-05-07,2016,9.99,"Indie,  RPG,  Strategy","Multi-player, Co-op, Cross-Platform Multiplayer, Downloadable Content",False,Smiteworks Usa Llc,Nan
495330,Fantasy Grounds E Primeval Thule Red Chains,Fantasy Grounds - 5E: Primeval Thule: Red Chains,2016-05-07,2016,2.99,"Indie,  RPG,  Strategy","Multi-player, Co-op, Cross-Platform Multiplayer, Downloadable Content",False,Smiteworks Usa Llc,Nan
498890,Fantasy Grounds Dd Tokens Volume,Fantasy Grounds - D&amp;D Tokens Volume 1,2016-05-07,2016,14.99,"Indie,  RPG,  Strategy","Multi-player, Co-op, Cross-Platform Multiplayer, Downloadable Content",False,Smiteworks Usa Llc,Nan
498900,Fantasy Grounds Dd Tokens Volume,Fantasy Grounds - D&amp;D Tokens Volume 2,2016-05-07,2016,14.99,"Indie,  RPG,  Strategy","Multi-player, Co-op, Cross-Platform Multiplayer, Downloadable Content",False,Smiteworks Usa Llc,Nan
495790,Fasaria World Online Elite Sponsorship,Fasaria World Online - ELITE Sponsorship,2016-01-07,2016,9.99,"Adventure,  Indie,  Massively Multiplayer,  RPG,  Strategy","Single-player, Multi-player, MMO, Downloadable Content, Steam Achievements, Steam Trading Cards",False,Nse Circuit,Nan
418340,Rwby Grimm Eclipse,RWBY: Grimm Eclipse,2016-05-07,2016,19.99,"Action,  Adventure,  Indie","Single-player, Multi-player, Online Multi-Player, Co-op, Online Co-op, Steam Achievements, Full controller support, Captions available, Steam Cloud",False,Rooster Teeth Games,Rooster Teeth Games
496030,Dark Parables The Swan Princess And The Dire Tree Collectors Edition,Dark Parables: The Swan Princess and The Dire Tree Collector's Edition,2016-06-07,2016,13.99,"Adventure,  Casual","Single-player, Steam Achievements, Steam Trading Cards",False,Eipix Entertainment,Big Fish Games
496430,Fishing Planet Virtual Bass Open Pack,Fishing Planet: Virtual Bass Open Pack,2016-07-07,2016,19.99,"Free to Play,  Massively Multiplayer,  Simulation,  Sports","Single-player, Multi-player, Online Multi-Player, MMO, Co-op, Online Co-op, Cross-Platform Multiplayer, Downloadable Content, Full controller support",False,Fishing Planet Llc,Nan
497690,Furi Original Soundtrack,Furi Original Soundtrack,2016-05-07,2016,14.99,"Action,  Indie","Downloadable Content, Steam Leaderboards",False,The Game Bakers,The Game Bakers Gf Records
437160,The Lions Song Episode Silence,The Lion's Song: Episode 1 - Silence,2016-07-07,2016,0.0,"Adventure,  Indie","Single-player, Steam Achievements, Steam Trading Cards, Stats",False,Mipumi Games Gmbh,Mipumi Games Gmbh
492620,Crazy Pixel Streaker Official Ost,Crazy Pixel Streaker - Official OST,2016-07-07,2016,1.99,"Action,  Indie,  Sports","Single-player, Multi-player, Co-op, Shared/Split Screen, Downloadable Content, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards",False,Lubiterum,Playdius Plug In Digital
497860,Zezenia Online,Zezenia Online,2008-01-09,2008,0.0,"Action,  Adventure,  Free to Play,  Indie,  Massively Multiplayer,  RPG","Multi-player, Online Multi-Player, MMO",False,Saucer Software,Saucer Software
497050,Shape Shifter,Shape Shifter,2016-07-07,2016,0.99,"Casual,  Indie","Single-player, Steam Trading Cards",False,Prortus,Back To Basics Gaming
493650,Deep Space Dash,Deep Space Dash,2016-07-07,2016,0.99,"Action,  Casual,  Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support",False,Delusional Games,Back To Basics Gaming
488560,Tumbleweed Express Soundtrack,Tumbleweed Express Soundtrack,2016-07-06,2016,1.99,"Action,  Adventure,  Indie",Downloadable Content,False,The Dirigiballers Llc,Nan
389190,Goblins And Grottos,Goblins and Grottos,2016-07-07,2016,12.99,"Action,  Adventure,  Casual,  Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Workshop, Partial Controller Support, Includes level editor",False,Psychic Softwaregoblin Portal,Psychic Software Goblin Portal
